b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
649924372837363712,2015-10-02 12:30:20,6,b'Average hourly earnings +0.0% MoM vs +0.2% expected and +0.3% previous.\nUnemployment rate 5.1% vs 5.1% expected/previous.',pos,0.8734,0.1266,2015-10-03
649924299260850176,2015-10-02 12:30:02,10,"b'US September Nonfarm Payrolls +142,000 versus +201,000 expected and 173,000 previous.'",pos,0.8312,0.1688,2015-10-03
649686000436912129,2015-10-01 20:43:07,1,"b""Be sure to check out Bespoke's @PaulHickey on @CNBCFastMoney tonight at 5:40 eastern.""",neg,0.1749,0.8251,2015-10-02
649685764847075328,2015-10-01 20:42:11,1,b'Start with our Bespoke Newsletter package at just $49/month to get on board.  See two new stock ideas posted today: https://t.co/o2kffy2AaX',pos,0.9915,0.0085,2015-10-02
649683646559985664,2015-10-01 20:33:46,0,b'Our @BespokeIntel Consumer Pulse Report will be out tomorrow.  Sign up for a 30-day free trial to view: https://t.co/dCrYjIuMDs',pos,0.618,0.382,2015-10-02
649677039105126400,2015-10-01 20:07:31,0,"b""@LorcanRK There's always one.""",pos,0.6356,0.3644,2015-10-02
649665124186345480,2015-10-01 19:20:10,6,"b'Last time auto sales were above 18 million on a SAAR rate, the Fed Funds rate was not at zero.'",neg,0.0057,0.9943,2015-10-02
649653775456731137,2015-10-01 18:35:04,3,b'Netflix $NFLX up $3 over the last 45 minutes.',neg,0.0043,0.9957,2015-10-02
649645868589686784,2015-10-01 18:03:39,1,b'Added 2 new stocks to our Model Stock Portfolio this morning. Start a 10-day free trial to see the list. Learn more: https://t.co/JeEcVcme14',neg,0.4532,0.5468,2015-10-02
649643638671212544,2015-10-01 17:54:47,0,b'Thanks @adamshell at @USATODAYmoney for quoting our work in this article: https://t.co/JguhepNfux  For more: https://t.co/hrBJJOqvei',neg,0.0804,0.9196,2015-10-02
649633795130441730,2015-10-01 17:15:41,3,"b""The first day of October has been ugly in 4 of 7 years now since bull market began in '09: https://t.co/ExErR7MJNJ http://t.co/6OKD8C3XLS""",pos,0.9754,0.0246,2015-10-02
649630606985437184,2015-10-01 17:03:00,3,b'Big selling came in right at 1 PM.  #algos',neg,0.1599,0.8401,2015-10-02
649614455723163648,2015-10-01 15:58:50,5,b'So far October is picking up right where September left off.  $SPY $$',neg,0.287,0.713,2015-10-02
649604841023651840,2015-10-01 15:20:37,7,b'Oil intraday: https://t.co/o2kffy2AaX http://t.co/eLSJrbVMo2',pos,0.5374,0.4626,2015-10-02
649595291960799233,2015-10-01 14:42:41,1,"b'Sums it up pretty well: ""North American business steady. International business trending bearish."" ISM respondent https://t.co/bqJCAkdz0f'",pos,0.7554,0.2446,2015-10-02
649593719541395456,2015-10-01 14:36:26,10,b'AAII bullish sentiment has never been below 40% for longer than it has now (31 weeks).\nhttps://t.co/kGM7YTjvId',neg,0.2875,0.7125,2015-10-02
649592209189113857,2015-10-01 14:30:26,2,b'RT @Bespoke_Weather: NAT GAS EIA DATA HIT: 98 bcf implied flow vs. BWS estimate of 101 bcf and market expectations anywhere from 95-105 bcf\xe2\x80\xa6',pos,0.9191,0.0809,2015-10-02
649581967181221888,2015-10-01 13:49:44,3,b'Ford Truck Sales Rise to Best Levels Since 2006. $F https://t.co/6xg1IRCRRL http://t.co/HvkHLxtNSm',pos,0.9326,0.0674,2015-10-02
649574287368699905,2015-10-01 13:19:13,1,b'Have you seen charts of initial jobless claims lately?  Look: https://t.co/SLW4sDKN0X',pos,0.7233,0.2767,2015-10-02
649573987157176320,2015-10-01 13:18:01,3,b'Strongest YTD and September F-Series sales for Ford since 2006. $F',pos,0.8625,0.1375,2015-10-02
649324557921349632,2015-09-30 20:46:53,0,"b'Thanks @LorcanRK and @business for calling this work from Bespoke a ""heroic piece of charting"" ha.  Love it. https://t.co/TGN7LfUwKu'",neg,0.3948,0.6052,2015-10-01
649278123717066753,2015-09-30 17:42:22,2,"b""September Ends...Finally: https://t.co/K4fVKFkA8e  September asset class performance and what's in store for October.""",pos,0.7828,0.2172,2015-10-01
649269949710467072,2015-09-30 17:09:53,2,b'Thanks for using our work @CNBC and @TheDomino!  You can see more at https://t.co/UNirAgZ18E http://t.co/MhBislgsUP',neg,0.4702,0.5298,2015-10-01
649264380819992576,2015-09-30 16:47:45,5,b'Dow now off 150 points (90 bps) from its 10:30 high.  10:30 was the high yesterday as well.  $DIA $$',neg,0.2531,0.7469,2015-10-01
649254462981304320,2015-09-30 16:08:21,2,b'Fading yet again...',pos,0.7541,0.2459,2015-10-01
649252329821179904,2015-09-30 15:59:52,1,"b""Murphy's Law:  @DRUDGE_REPORT links to Bespoke's post about 9/30. Market rallies on 9/30.  https://t.co/GTIOHf20vR""",pos,0.5604,0.4396,2015-10-01
649251992200724480,2015-09-30 15:58:32,2,b'RT @Bespoke_Weather: Hurricane Joaquin is threatening the eastern US. Our blog covers all the latest info: https://t.co/fTOuAmYFou',neg,0.372,0.628,2015-10-01
649239849837436929,2015-09-30 15:10:17,0,b'Follow @Bespoke_Weather for hurricane/markets coverage and sign up for mailing list for even more info: https://t.co/I3J54jIbuW',neg,0.016,0.984,2015-10-01
649239546459226112,2015-09-30 15:09:04,1,b'Bespoke Weather will be posting hurricane updates regularly over the next few days. Sign up for mailing list to see: https://t.co/I3J54jIbuW',neg,0.129,0.871,2015-10-01
649230106058227717,2015-09-30 14:31:34,1,"b""Looking for hurricane coverage and its impact on markets? Now's the time to sign up for http://t.co/qtpiHIcRMH. Check out @bespoke_weather.""",neg,0.2357,0.7643,2015-10-01
649229735424344066,2015-09-30 14:30:05,3,"b""$FB gains back yesterday's losses and adds 60 cents.  Approaching $90 again, which acted as tough resistance yesterday morning.""",pos,0.7093,0.2907,2015-10-01
649218447948292096,2015-09-30 13:45:14,4,b'Chicago PMI misses big 48.7 vs 53.0 estimate',neg,0.1829,0.8171,2015-10-01
649034891607318528,2015-09-30 01:35:51,5,"b'One year ago tomorrow, the CDC announced that Thomas Duncan had been diagnosed with Ebola in Dallas, TX.'",pos,0.5471,0.4529,2015-09-30
648961174973902848,2015-09-29 20:42:55,5,"b""Here's a look at 2015's biggest winners and biggest losers in the market: https://t.co/I9NBR3kSGw  $NFLX $AMZN $FCX $CNX $SBUX $UA $NKE $VMC""",pos,0.5081,0.4919,2015-09-30
648953592905342976,2015-09-29 20:12:48,1,b'This B.I.G. Tips report after first day of Sept.: http://t.co/SFyVUSzwTD  Sign up for Premium to get them all: https://t.co/o2kffy2AaX',neg,0.3304,0.6696,2015-09-30
648953112921772032,2015-09-29 20:10:53,7,"b""If you think Valeant is washed out after falling 40% since August, keep in mind that it's still up 40% from last October's low. $VRX""",neg,0.0025,0.9975,2015-09-30
648948010160943104,2015-09-29 19:50:37,10,"b""S&amp;P's P/E ratio down to 16.59 as we type, dividend yield at 2.3%.  $SPY $$""",neg,0.1804,0.8196,2015-09-30
648946132735926272,2015-09-29 19:43:09,3,b'You think someone is trying to get out of $UA today?  https://t.co/ezWPiTW0JM',neg,0.1346,0.8654,2015-09-30
648944679422140417,2015-09-29 19:37:23,3,"b""Here's our quarterly list of the most volatile stocks on earnings: https://t.co/yjKw3ZyLxM  $NFLX $GMCR $IRBT $FSLR $P $$""",pos,0.8487,0.1513,2015-09-30
648942231026593792,2015-09-29 19:27:39,2,"b'Seeing wholesale dumping in a lot of names today, similar to action seen at end of August.'",neg,0.181,0.819,2015-09-30
648940029918736384,2015-09-29 19:18:54,5,b'The Bloomberg IPO index is now down 32% from its high last November.',neg,0.3643,0.6357,2015-09-30
648938630757662720,2015-09-29 19:13:20,4,b'Nasdaq now off 9.2% from its 9/17 Fed Day high: https://t.co/o2kffy2AaX http://t.co/hojTp4id3Z',neg,0.2435,0.7565,2015-09-30
648937944489828352,2015-09-29 19:10:37,5,"b'Nasdaq about to break below its August closing low.  Demolished post Fed, down 8%.  Have to wonder where things would be with a rate hike.'",neg,0.012,0.988,2015-09-30
648937592155701248,2015-09-29 19:09:13,4,"b'3rd day of big underperformance from the Nasdaq.  Lots of names getting absolutely smoked again.  Check out $UA, $AAPL, $FB...'",pos,0.6857,0.3143,2015-09-30
648910078163177472,2015-09-29 17:19:53,4,"b'Goldman Sachs is in its own bear market, now down 22% from its high of $218 on June 23rd.  $GS'",pos,0.5245,0.4755,2015-09-30
648908346133770240,2015-09-29 17:13:00,6,"b'Just 145 S&amp;P 500 stocks remain in the green for the year.  15 are up 30%+, 65 are down 30%+.  $SPY $$ https://t.co/o2kffy2AaX'",neg,0.031,0.969,2015-09-30
648906451344334848,2015-09-29 17:05:28,3,"b'The Dow was in the mid-18,000s back in May, now trading with a 15 handle.  $DIA'",pos,0.6398,0.3602,2015-09-30
648898904159854592,2015-09-29 16:35:29,5,"b'Homebuilders getting hit hard again, now down 10% post FOMC decision.'",neg,0.3391,0.6609,2015-09-30
648897563693850624,2015-09-29 16:30:09,1,"b'Ford rallied 13% from 8/25 through the 9/17 FOMC day, has given up all those gains since.  $F  https://t.co/o2kffy2AaX'",pos,0.5597,0.4403,2015-09-30
648897219828039681,2015-09-29 16:28:47,2,b'Nike $NKE down a quick $6 from its earnings-day highs last Friday.  Has given up half of its 9% gain that day.',neg,0.3439,0.6561,2015-09-30
648896938528624640,2015-09-29 16:27:40,2,"b'Oil hanging onto gains today, but Energy sector down 2% from its morning highs.  $XLE'",neg,0.1534,0.8466,2015-09-30
648895091067723776,2015-09-29 16:20:20,2,b'RT @Bespoke_Weather: The El Nino may be approaching peak strength. Our detailed blog on what that means for weather in North America: https\xe2\x80\xa6',neg,0.4796,0.5204,2015-09-30
648894300751839232,2015-09-29 16:17:11,4,b'There are only 4 days where the S&amp;P 500 trades down more often than it does on last day of September (9/30). $SPX https://t.co/upR5OcZjNe',neg,0.0089,0.9911,2015-09-30
648893409948790784,2015-09-29 16:13:39,4,"b'Dow rallies 1.1% from 9:50 to 10:30, now down 90 bps from 10:30 to 12:15.  Lets see which way the roller coaster goes next.'",neg,0.0539,0.9461,2015-09-30
648892816651878401,2015-09-29 16:11:17,2,"b'10-year yield now down 25 bps since the 9/17 FOMC meeting, quickly approaching a one handle again.  https://t.co/o2kffy2AaX'",pos,0.7571,0.2429,2015-09-30
648892150650937345,2015-09-29 16:08:39,4,"b'$FB and $AAPL both straight down since 10:30 AM ET, like a light switch turned off.'",neg,0.0715,0.9285,2015-09-30
648890734377082880,2015-09-29 16:03:01,3,b'Seeing a lot of domestic consumer stocks and tech stocks rolling over hard intraday.',neg,0.1183,0.8817,2015-09-30
648869534477217793,2015-09-29 14:38:47,3,"b'Biogen $BIIB bouncing back by nearly 6% today, actually up on the week now.'",neg,0.296,0.704,2015-09-30
648862564508663808,2015-09-29 14:11:05,6,b'Consumer Confidence: Jobs Plentiful at highest level in eight years (9/30/07).',pos,0.937,0.063,2015-09-30
648860414458134528,2015-09-29 14:02:32,3,b'Best Consumer Confidence report relative to expectations (103.0 vs 97.0) since last month.  Economists underestimating the consumer.',pos,0.5051,0.4949,2015-09-30
648857785124429824,2015-09-29 13:52:05,1,b'So far the action today is a continuation of yesterday.  Yesterday was not a good day.  https://t.co/o2kffy2AaX',pos,0.6229,0.3771,2015-09-30
648857401010094080,2015-09-29 13:50:34,1,"b'Use the coupon code ""twitter"" for a 10% discount on Bespoke\'s subscription services today: https://t.co/o2kffy2AaX  Free trial included.'",pos,0.9265,0.0735,2015-09-30
648855018167267328,2015-09-29 13:41:06,3,"b""Here's a free look at a Bespoke Premium report sent yesterday on 10% corrections: http://t.co/YhcW6MHre6""",pos,0.5801,0.4199,2015-09-30
648852805571186688,2015-09-29 13:32:18,1,b'Bespoke: Biotech Stocks Could Fall Another 10 Percent http://t.co/f3Nk5eEaMx  @julieverhage',neg,0.1324,0.8676,2015-09-30
648852065616273408,2015-09-29 13:29:22,2,"b'""This year\'s S&amp;P 500 looks just like 2011\'s rebound."" http://t.co/WctplTrtwa Thanks @firstadopter for the mention.'",pos,0.5742,0.4258,2015-09-30
648609669951422464,2015-09-28 21:26:10,3,b'And then there was one... $XLU https://t.co/1BiLmH6vJI http://t.co/N2Km9syCGF',neg,0.1204,0.8796,2015-09-29
648607983568584704,2015-09-28 21:19:28,5,"b""Here's a chart of the S&amp;P 500 since 2009 with 10%+ corrections highlighted in red: https://t.co/xfXpDsuj2B  $SPY $$""",pos,0.6929,0.3071,2015-09-29
648603476688248832,2015-09-28 21:01:33,12,"b'The S&amp;P 500 is now flat over the last 18 months, closing today within a few points of where it closed at the end of March 2014.  $SPY'",neg,0.0406,0.9594,2015-09-29
648602389688225792,2015-09-28 20:57:14,4,b'Homebuilder ETF $XHB fell 4% today and broke below its April lows.  Now back down to flat on the year.  Ugly.',neg,0.0008,0.9992,2015-09-29
648598283347185664,2015-09-28 20:40:55,3,b'What is this chart telling us about the iPhone? https://t.co/ATn9tKTaFs $AAPL http://t.co/pxQYPesBJV',pos,0.5671,0.4329,2015-09-29
648590808044675072,2015-09-28 20:11:13,6,"b'On 9/28/11, the S&amp;P 500 closed down 8.47% YTD.  As of the close today (9/28) the index is down 8.6% YTD.  Subscribe: https://t.co/o2kffy2AaX'",neg,0.1655,0.8345,2015-09-29
648566194501496832,2015-09-28 18:33:25,2,b'S&amp;P 500 down 2.5% and not one mention on @DRUDGE_REPORT. Drudge Headline Indicator not boding  well for the market. https://t.co/KnS9Mq2wbx',neg,0.2469,0.7531,2015-09-29
648555521507766272,2015-09-28 17:51:00,1,b'Check out the chart of Health Care.  Ugly: https://t.co/mJtJiDP4NZ  $SPY $XLV $XLY $XLF $XLI $XLU $XLP $XLK $$',neg,0.4966,0.5034,2015-09-29
648546472590446592,2015-09-28 17:15:03,5,b'A lot of well known hedge funds are coming back from lunch to some very bad news. $VRX http://t.co/0pzxy5qjDI',neg,0.0287,0.9713,2015-09-29
648543666764705792,2015-09-28 17:03:54,4,"b'Last week, every country/international ETF we track was in a downtrend. Today, same is true for US index ETFs.\nhttps://t.co/inUuB4QvlG'",pos,0.92,0.08,2015-09-29
648541585844633600,2015-09-28 16:55:38,2,"b'Working on a lot of 4th quarter seasonality stuff this week, subscribe to Premium or Institutional to get it all: https://t.co/E4ZftsxlZy'",pos,0.5304,0.4696,2015-09-29
648541273821941760,2015-09-28 16:54:23,4,"b'Dow now down 9.96% YTD, S&amp;P 500 down 8.09%. https://t.co/ExErR7MJNJ'",neg,0.1345,0.8655,2015-09-29
648539797628264448,2015-09-28 16:48:31,6,b'Uninterrupted selling from the moment the market opened today.',pos,0.6635,0.3365,2015-09-29
648537222078140416,2015-09-28 16:38:17,3,b'The S&amp;P 500 Biotech group is down over 14% since its last up day on 9/17. $IBB https://t.co/uEuFobDhso',neg,0.4842,0.5158,2015-09-29
648517615154016261,2015-09-28 15:20:22,0,"b""@lhamtil That's not our chart, wrong source.""",neg,0.43,0.57,2015-09-29
648503844612243456,2015-09-28 14:25:39,1,b'Health Care officially a zero: https://t.co/sIeOprqX08  $XLV $SPY $$',neg,0.0387,0.9613,2015-09-29
648496898362507264,2015-09-28 13:58:03,22,"b""S&amp;P 500 Biotech group down 20% from closing high on 7/20, officially ending the group's strongest bull market in its history (1992). $IBB""",pos,0.9911,0.0089,2015-09-29
648482747632197633,2015-09-28 13:01:49,1,"b""Start your day with Bespoke's Morning Lineup, our most popular report.  Take a 5-day free trial and get it all week: https://t.co/EfEyDmMoBG""",pos,0.9034,0.0966,2015-09-29
647501491239055362,2015-09-25 20:02:40,2,"b'US rig counts decline, but what about production?\nhttps://t.co/PRl4AXUYim'",neg,0.4788,0.5212,2015-09-26
647498371209523200,2015-09-25 19:50:16,11,"b'From our upcoming Bespoke Report, 0 Health Care stocks in the S&amp;P 500 are above their 50-DMAs.  First since 2011: http://t.co/Uh1eGIMwVO'",neg,0.2985,0.7015,2015-09-26
647489412322996224,2015-09-25 19:14:40,2,b'Nasdaq opened at a 3-day high and has now broken to a 3-day low. Horrible day for bulls. Subscribe for more: http://t.co/hubT8tAcIH',neg,0.0179,0.9821,2015-09-26
647486913490866176,2015-09-25 19:04:44,4,b'$HYG currently down 12.5% from its bull market high reached way back in May 2013.',pos,0.5849,0.4151,2015-09-26
647486622158688256,2015-09-25 19:03:35,3,b'Junk bond ETF $HYG now down 6 days in a row and 10 of the last 11.',neg,0.0766,0.9234,2015-09-26
647481804644028417,2015-09-25 18:44:26,2,"b""If Nasdaq takes out yesterday's lows, you'll probably want to look away.  $QQQ  https://t.co/ExErR7MJNJ""",neg,0.1121,0.8879,2015-09-26
647481177255899136,2015-09-25 18:41:56,1,b'Our most recent Short Interest Report is must read.  Big shifts recently.  Get it with a Premium subscription: https://t.co/Rb8mbw1SDu',pos,0.9076,0.0924,2015-09-26
647480190256422912,2015-09-25 18:38:01,0,b'For more on our Short Interest report: https://t.co/Rb8mbw1SDu\nWe sent out an update today to Premium &amp; Instituional clients.',neg,0.3025,0.6975,2015-09-26
647479817038860288,2015-09-25 18:36:32,0,"b'Only one most-shorted Health Care name in the S&amp;P 400 mid cap ($MOH). 5 in the S&amp;P 600 small cap list ($LCI, $SPPI, $ENTA, $AIRM, $AMRI).'",neg,0.0197,0.9803,2015-09-26
647479011166302208,2015-09-25 18:33:20,2,"b""$XLV pain today isn't fun for very many: only Health Care name on our list of most-shorted list of S&amp;P 500 companies is Mylan $MYL""",neg,0.1363,0.8637,2015-09-26
647477841731416064,2015-09-25 18:28:41,4,"b""S&amp;P 500 Health Care sector set to close below its 8/24 closing low.  Not good for what had been the market's leader for last 2/3 years. $XLV""",neg,0.1544,0.8456,2015-09-26
647477203610017796,2015-09-25 18:26:09,5,"b'Biotech this week, AUAIG  $IBB http://t.co/RuGP96u9tO'",neg,0.3373,0.6627,2015-09-26
647475870106550272,2015-09-25 18:20:51,3,b'Yesterday the Nasdaq started ripping higher at 2 PM.  Today the opposite.  Down 60 bps over the last 20 minutes as Biotech slaughtered.',neg,0.0019,0.9981,2015-09-26
647461504019734528,2015-09-25 17:23:46,2,"b""As bad as the market has recently been be thankful that you don't own a basket of the most heavily shorted stocks. https://t.co/XnX08Z6RIn""",neg,0.0117,0.9883,2015-09-26
